,date,COMNAM,TAQ_TICKER,MARKETCAP,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
10001,20140228,GAS NATURAL INC,EGAS,97830.72,10.0,9.0,1.0,,5.0,1,1.0,1.0,2.0,4.0,3.0,3.0,2.0,10.0,5.0,7.0,1.0,1.0,7.0,9.0,9.0,8.0,4.0,3.0,7.0,2.0,8.0,,1.0,3.0,4.0,1.0,6.0,1.0,9.0,8.0,9.0,1.0,,2.0,2.0,2.0,1.0,2.0,10.0,7.0,1.0,,,3.0,2.0,4,3.0,10,1
10025,20140228,A E P INDUSTRIES INC,AEPI,238757.24,9.0,2.0,9.0,2.0,6.0,10,1.0,1.0,3.0,10.0,6.0,10.0,2.0,,7.0,8.0,4.0,2.0,5.0,1.0,2.0,5.0,7.0,9.0,9.0,4.0,,,1.0,7.0,1.0,2.0,7.0,1.0,2.0,2.0,5.0,4.0,,3.0,3.0,3.0,10.0,3.0,6.0,7.0,10.0,,,9.0,7.0,4,1.0,10,1
10026,20140228,J & J SNACK FOODS CORP,JJSF,1736020.08,7.0,4.0,8.0,4.0,8.0,10,10.0,10.0,8.0,6.0,4.0,8.0,6.0,2.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,2.0,9.0,6.0,4.0,6.0,7.0,,5.0,2.0,3.0,7.0,9.0,6.0,6.0,6.0,4.0,7.0,,2.0,4.0,,4.0,5.0,9.0,5.0,3.0,,,6.0,9.0,4,10.0,10,1
10028,20140228,D G S E COMPANIES INC,DGSE,29709.44,10.0,1.0,10.0,,8.0,1,1.0,1.0,,,,10.0,2.0,,2.0,,,,5.0,,,1.0,1.0,1.0,8.0,,,,,2.0,,,9.0,1.0,,,6.0,7.0,,1.0,1.0,1.0,7.0,1.0,9.0,3.0,5.0,,,,1.0,4,10.0,10,1
10032,20140228,PLEXUS CORP,PLXS,1396384.1,8.0,7.0,3.0,7.0,4.0,1,1.0,1.0,9.0,6.0,4.0,9.0,1.0,,7.0,7.0,8.0,7.0,4.0,9.0,6.0,6.0,6.0,6.0,9.0,7.0,,,9.0,8.0,10.0,8.0,6.0,9.0,9.0,7.0,6.0,9.0,5.0,6.0,6.0,6.0,8.0,6.0,4.0,5.0,8.0,8.0,10.0,7.0,6.0,4,7.0,10,1
10044,20140228,ROCKY MOUNTAIN CHOCOLATE FAC INC,RMCF,73605.87,10.0,3.0,8.0,3.0,7.0,1,10.0,1.0,4.0,7.0,3.0,8.0,5.0,9.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,10.0,9.0,3.0,4.0,3.0,,1.0,2.0,1.0,3.0,10.0,2.0,9.0,5.0,3.0,4.0,,7.0,4.0,9.0,3.0,5.0,10.0,6.0,3.0,,,8.0,2.0,4,10.0,10,1
10051,20140228,HANGER INC,HGR,1232525.6,7.0,6.0,2.0,6.0,2.0,10,10.0,10.0,3.0,3.0,4.0,5.0,2.0,,7.0,6.0,2.0,5.0,3.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,,,7.0,5.0,7.0,5.0,4.0,7.0,6.0,6.0,7.0,3.0,,,,,10.0,6.0,8.0,10.0,10.0,10.0,9.0,5.0,5.0,4,7.0,10,1
10104,20140228,ORACLE CORP,ORCL,175893665.99,1.0,2.0,7.0,2.0,4.0,10,1.0,10.0,10.0,7.0,5.0,3.0,10.0,2.0,6.0,4.0,9.0,9.0,5.0,3.0,5.0,1.0,10.0,9.0,1.0,4.0,5.0,4.0,7.0,10.0,4.0,6.0,9.0,3.0,4.0,5.0,3.0,10.0,4.0,9.0,7.0,9.0,5.0,7.0,8.0,6.0,8.0,8.0,10.0,7.0,6.0,4,9.0,1,1
10107,20140228,MICROSOFT CORP,MSFT,318000736.44,1.0,2.0,9.0,2.0,7.0,1,10.0,10.0,7.0,9.0,3.0,4.0,10.0,7.0,8.0,5.0,10.0,8.0,3.0,7.0,5.0,2.0,10.0,9.0,2.0,5.0,8.0,10.0,4.0,10.0,2.0,5.0,9.0,7.0,10.0,7.0,3.0,8.0,4.0,10.0,9.0,10.0,3.0,6.0,9.0,6.0,5.0,5.0,9.0,9.0,6.0,4,7.0,10,1
10116,20140228,ACURA PHARMACEUTICALS INC,ACUR,96719.04,10.0,2.0,,3.0,,1,10.0,1.0,3.0,9.0,10.0,,,,1.0,,10.0,8.0,7.0,6.0,10.0,1.0,1.0,1.0,1.0,7.0,,,,7.0,,,9.0,1.0,10.0,10.0,3.0,2.0,,1.0,1.0,1.0,3.0,3.0,6.0,10.0,5.0,,,10.0,1.0,4,7.0,10,1
10138,20140228,T ROWE PRICE GROUP INC,TROW,21314349.13,2.0,,,,,10,10.0,10.0,2.0,,,,,6.0,5.0,2.0,,,,,,1.0,10.0,9.0,1.0,8.0,7.0,,5.0,5.0,,,8.0,4.0,6.0,4.0,,3.0,9.0,9.0,6.0,10.0,7.0,9.0,3.0,4.0,6.0,6.0,6.0,6.0,9.0,4,7.0,10,1
10145,20140228,HONEYWELL INTERNATIONAL INC,HON,74053426.08,1.0,2.0,5.0,2.0,1.0,10,1.0,10.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,4.0,9.0,8.0,6.0,6.0,6.0,3.0,8.0,9.0,5.0,4.0,7.0,5.0,5.0,10.0,3.0,2.0,9.0,7.0,4.0,5.0,2.0,6.0,8.0,9.0,6.0,8.0,4.0,10.0,6.0,5.0,6.0,6.0,10.0,5.0,10.0,1,9.0,10,1
10147,20140228,E M C CORP MA,EMC,53415942.21,1.0,4.0,8.0,4.0,7.0,10,1.0,10.0,6.0,8.0,3.0,3.0,10.0,,5.0,4.0,7.0,6.0,3.0,7.0,4.0,2.0,8.0,6.0,2.0,5.0,,7.0,3.0,3.0,2.0,4.0,3.0,2.0,8.0,5.0,6.0,9.0,8.0,8.0,9.0,9.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,4.0,4,3.0,10,1
10158,20140228,AMERESCO INC,AMRC,285515.28,10.0,9.0,4.0,9.0,8.0,10,1.0,1.0,2.0,10.0,6.0,6.0,3.0,,7.0,8.0,6.0,4.0,4.0,7.0,10.0,8.0,5.0,4.0,9.0,7.0,,,3.0,8.0,7.0,5.0,5.0,2.0,10.0,,9.0,2.0,,4.0,7.0,5.0,3.0,3.0,6.0,,4.0,,,,2.0,9,9.0,10,1
10180,20140228,AKORN INC,AKRX,2493411.58,7.0,1.0,8.0,1.0,3.0,1,10.0,1.0,4.0,1.0,2.0,4.0,9.0,,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,9.0,8.0,1.0,1.0,,,10.0,7.0,7.0,8.0,2.0,10.0,10.0,1.0,1.0,5.0,,9.0,3.0,10.0,8.0,3.0,5.0,3.0,10.0,,,2.0,4.0,5,4.0,10,1
10182,20140228,TECH DATA CORP,TECD,2192371.2,6.0,9.0,5.0,9.0,9.0,10,10.0,10.0,9.0,9.0,10.0,10.0,1.0,,10.0,8.0,10.0,10.0,7.0,10.0,4.0,9.0,5.0,6.0,10.0,5.0,,10.0,4.0,8.0,7.0,6.0,6.0,2.0,9.0,4.0,9.0,5.0,,,,,2.0,8.0,7.0,8.0,2.0,1.0,5.0,10.0,8.0,4,9.0,10,1
10200,20140228,REPLIGEN CORP,RGEN,478081.92,10.0,4.0,8.0,4.0,7.0,10,10.0,1.0,2.0,5.0,2.0,4.0,9.0,,8.0,5.0,6.0,9.0,8.0,1.0,1.0,1.0,10.0,8.0,2.0,9.0,,,10.0,7.0,9.0,10.0,2.0,10.0,1.0,7.0,2.0,3.0,,9.0,8.0,10.0,1.0,2.0,10.0,3.0,1.0,,,6.0,2.0,4,2.0,10,1
